City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1474,Kashi,39.4547,75.9797,70.81,26,0,4.47,CN,2021-09-27 17:57:29
1475,Trincomalee,8.5711,81.2335,81.95,69,99,22.21,LK,2021-09-27 17:56:59
1476,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1477,Iquique,-20.2208,-70.1431,62.64,69,11,2.77,CL,2021-09-27 17:57:29
1478,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1479,Tucuman,-26.8241,-65.2226,84.2,30,0,8.05,AR,2021-09-27 17:57:30
1480,Sipkovica,42.035,20.9156,66.43,45,81,6.17,MK,2021-09-27 17:57:30
1481,Victoria,22.2855,114.1577,85.32,79,0,1.01,HK,2021-09-27 17:50:12
1482,Klaksvik,62.2266,-6.589,49.12,89,100,7.7,FO,2021-09-27 17:57:18
1483,Kodiak,57.79,-152.4072,42.44,50,42,2.17,US,2021-09-27 17:55:08
1484,Vardo,70.3705,31.1107,55.15,87,0,16.11,NO,2021-09-27 17:55:33
1485,Nikolskoye,59.7035,30.7861,49.89,97,9,3.98,RU,2021-09-27 17:54:17
1486,Sitka,57.0531,-135.33,48.16,92,100,3.58,US,2021-09-27 17:55:37
1487,Thiruvananthapuram,8.4833,76.9167,76.98,94,40,2.3,IN,2021-09-27 17:57:30
1488,Rock Sound,24.9,-76.2,81.59,68,19,10.96,BS,2021-09-27 17:57:31
1489,Kushiro,42.975,144.3747,52.79,88,9,2.53,JP,2021-09-27 17:57:31
1490,Wellington,-41.2866,174.7756,49.66,73,75,1.99,NZ,2021-09-27 17:54:02
1491,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1492,Tasiilaq,65.6145,-37.6368,30.78,67,3,5.66,GL,2021-09-27 17:55:08
1493,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1494,Octeville,49.6261,-1.6435,60.66,72,40,13.8,FR,2021-09-27 17:57:31
1495,Chuy,-33.6971,-53.4616,67.62,65,5,7.83,UY,2021-09-27 17:55:05
1496,Kimbe,-5.5502,150.1429,75.9,93,100,3.44,PG,2021-09-27 17:57:32
1497,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1498,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1499,Namatanai,-3.6667,152.4333,79.23,81,97,3.4,PG,2021-09-27 17:56:12
1500,Palauig,15.435,119.9045,81.3,78,89,3.11,PH,2021-09-27 17:57:32
1501,Toora-Khem,52.4675,96.11,16.95,97,81,2.48,RU,2021-09-27 17:57:32
1502,Touros,-5.1989,-35.4608,85.1,67,34,20.8,BR,2021-09-27 17:57:06
1503,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1504,Saint-Joseph,-21.3667,55.6167,70.18,81,27,11.59,RE,2021-09-27 17:57:33
1505,Cururupu,-1.8283,-44.8683,88.14,53,59,7.58,BR,2021-09-27 17:57:03
1506,Erenhot,43.6475,111.9767,66.24,36,0,28.39,CN,2021-09-27 17:55:45
1507,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1508,Nakhon Thai,17.1006,100.8374,74.28,97,100,0.81,TH,2021-09-27 17:57:33
1509,Tigzirt,36.8886,4.1198,72.88,79,100,2.26,DZ,2021-09-27 17:57:33
1510,Bandarbeyla,9.4942,50.8122,78.48,82,33,12.15,SO,2021-09-27 17:54:41
1511,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1512,Buchanan,5.8808,-10.0467,80.56,90,100,6.67,LR,2021-09-27 17:57:33
1513,Miguel Calmon,-11.4289,-40.595,87.37,33,43,7.36,BR,2021-09-27 17:57:34
1514,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1515,Kaabong,3.4836,34.1492,72.07,50,58,8.68,UG,2021-09-27 17:57:34
1516,Inirida,3.8653,-67.9239,87.71,64,93,2.53,CO,2021-09-27 17:56:51
1517,Tabas,33.5959,56.9244,81.48,22,0,4.81,IR,2021-09-27 17:55:21
1518,Bontang,0.1333,117.5,77.25,90,97,6.62,ID,2021-09-27 17:57:34
1519,Amazar,53.858,120.875,35.17,86,72,3.83,RU,2021-09-27 17:57:35
1520,Buraydah,26.326,43.975,88.25,14,45,10.56,SA,2021-09-27 17:55:28
1521,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1522,Carutapera,-1.195,-46.02,86.5,60,57,10.16,BR,2021-09-27 17:56:37
1523,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1524,San Carlos De Bariloche,-41.1456,-71.3082,51.55,25,20,17.27,AR,2021-09-27 17:54:53
1525,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1526,Pisco,-13.7,-76.2167,65.01,77,90,8.05,PE,2021-09-27 17:57:35
1527,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1528,Santa Isabel Do Rio Negro,-0.4139,-65.0192,92.7,47,66,0.89,BR,2021-09-27 17:57:35
1529,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
1530,Castro,-24.7911,-50.0119,85.3,30,2,5.01,BR,2021-09-27 17:53:57
1531,Najran,17.4924,44.1277,81.25,18,12,2.3,SA,2021-09-27 17:53:55
1532,Cap Malheureux,-19.9842,57.6142,72.46,71,5,8.99,MU,2021-09-27 17:57:36
1533,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1534,Nikolskoye,59.7035,30.7861,49.89,97,9,3.98,RU,2021-09-27 17:54:17
1535,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1536,Chuy,-33.6971,-53.4616,67.62,65,5,7.83,UY,2021-09-27 17:55:05
1537,Torbay,47.6666,-52.7314,66.97,92,75,12.66,CA,2021-09-27 17:54:13
1538,Adrar,20.5022,-10.0711,101.26,7,0,9.69,MR,2021-09-27 17:52:01
1539,Taquaritinga,-21.4061,-48.5047,94.3,23,23,3.6,BR,2021-09-27 17:57:36
1540,Bambous Virieux,-20.3428,57.7575,72.21,78,40,14.97,MU,2021-09-27 17:55:42
1541,Bandarbeyla,9.4942,50.8122,78.48,82,33,12.15,SO,2021-09-27 17:54:41
1542,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1543,Vicuna,-30.0319,-70.7081,91.78,13,0,9.51,CL,2021-09-27 17:57:37
1544,Saskylakh,71.9167,114.0833,26.24,89,43,11.63,RU,2021-09-27 17:57:37
1545,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1546,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1547,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1548,Srednekolymsk,67.45,153.6833,24.01,90,86,16.58,RU,2021-09-27 17:55:58
1549,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
1550,Nikolskoye,59.7035,30.7861,49.89,97,9,3.98,RU,2021-09-27 17:54:17
1551,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1552,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1553,Victoria,22.2855,114.1577,85.32,79,0,1.01,HK,2021-09-27 17:50:12
1554,Gallup,35.5281,-108.7426,62.44,71,75,8.05,US,2021-09-27 17:53:25
1555,Rumoi,43.9344,141.6428,53.62,90,98,8.28,JP,2021-09-27 17:57:37
1556,Codajas,-3.8367,-62.0569,90.73,50,37,2.64,BR,2021-09-27 17:57:37
1557,Bressanone,46.715,11.656,66.18,75,92,4.14,IT,2021-09-27 17:57:38
1558,Provideniya,64.3833,-173.3,27.34,88,30,4.47,RU,2021-09-27 17:55:55
1559,Catamarca,-28.4696,-65.7852,89.64,31,0,3.0,AR,2021-09-27 17:55:36
1560,Mayya,61.7333,130.2811,34.92,70,100,9.08,RU,2021-09-27 17:57:38
1561,Shelburne,44.0787,-80.2041,70.74,65,100,14.81,CA,2021-09-27 17:57:38
1562,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1563,Providencia,28.7167,-111.5833,92.86,57,0,3.0,MX,2021-09-27 17:57:39
1564,Gizo,-8.103,156.8419,80.15,81,100,5.39,SB,2021-09-27 17:57:39
1565,Ribeira Grande,38.5167,-28.7,72.0,73,75,12.66,PT,2021-09-27 17:54:17
1566,Sao Filipe,14.8961,-24.4956,81.07,75,36,11.07,CV,2021-09-27 17:53:54
1567,Semporna,4.4818,118.6112,75.4,79,32,2.44,MY,2021-09-27 17:57:39
1568,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1569,Beatrice,40.2681,-96.747,89.87,28,1,4.61,US,2021-09-27 17:57:40
1570,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1571,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
1572,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1573,Saint-Louis,16.3333,-15.0,101.84,21,92,7.16,SN,2021-09-27 17:57:40
1574,Ilhabela,-23.7781,-45.3581,74.39,72,8,4.27,BR,2021-09-27 17:57:40
1575,Dubbo,-32.25,148.6167,50.13,87,40,10.36,AU,2021-09-27 17:57:41
1576,Koungou,-12.7336,45.2042,76.71,83,0,2.3,YT,2021-09-27 17:54:46
1577,Darhan,49.4867,105.9228,38.75,76,81,5.53,MN,2021-09-27 17:57:41
1578,Asau,46.4333,26.4,60.28,76,85,1.97,RO,2021-09-27 17:53:51
1579,Nioro,13.35,-15.75,88.39,69,86,3.38,GM,2021-09-27 17:57:41
1580,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1581,Barkhan,29.8977,69.5256,80.87,43,9,2.3,PK,2021-09-27 17:57:42
1582,Hobyo,5.3505,48.5268,78.4,82,85,26.73,SO,2021-09-27 17:57:42
1583,Nanortalik,60.1432,-45.2371,36.37,63,1,5.23,GL,2021-09-27 17:56:41
1584,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
1585,Rosarito,32.3333,-117.0333,68.77,68,66,9.44,MX,2021-09-27 17:57:42
1586,Richards Bay,-28.783,32.0377,78.51,49,2,16.87,ZA,2021-09-27 17:57:14
1587,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1588,Belmonte,-15.8631,-38.8828,79.3,71,61,9.73,BR,2021-09-27 17:57:43
1589,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1590,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1591,Tshela,-4.9833,12.9333,78.33,73,99,2.62,CD,2021-09-27 17:57:43
1592,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1593,Half Moon Bay,37.4636,-122.4286,71.55,82,90,3.44,US,2021-09-27 17:56:37
1594,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1595,Palmares Do Sul,-30.2578,-50.5097,77.54,60,0,5.41,BR,2021-09-27 17:57:43
1596,Saint-Philippe,-21.3585,55.7679,71.19,84,24,12.55,RE,2021-09-27 17:54:39
1597,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1598,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1599,Maralal,1.0968,36.698,68.94,47,83,5.79,KE,2021-09-27 17:57:44
1600,Teshie,5.5836,-0.1072,81.16,83,20,12.66,GH,2021-09-27 17:57:44
1601,Cabedelo,-6.9811,-34.8339,86.67,71,36,19.8,BR,2021-09-27 17:57:44
1602,Touros,-5.1989,-35.4608,85.1,67,34,20.8,BR,2021-09-27 17:57:06
1603,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1604,Cabo San Lucas,22.8909,-109.9124,92.61,65,1,1.99,MX,2021-09-27 17:53:18
1605,Ancud,-41.8697,-73.8203,54.93,68,48,6.53,CL,2021-09-27 17:54:33
1606,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1607,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1608,Ambulu,-8.345,113.6058,72.95,87,86,4.14,ID,2021-09-27 17:56:08
1609,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
1610,Ixtapa,20.7,-105.2,85.23,78,100,4.0,MX,2021-09-27 17:56:07
1611,Pisco,-13.7,-76.2167,65.01,77,90,8.05,PE,2021-09-27 17:57:35
1612,Karratha,-20.7377,116.8463,71.29,31,58,13.38,AU,2021-09-27 17:57:45
1613,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1614,Lorengau,-2.0226,147.2712,81.18,78,20,6.6,PG,2021-09-27 17:54:49
1615,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
1616,Kemijarvi,66.7131,27.4306,46.49,90,79,6.24,FI,2021-09-27 17:57:45
1617,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1618,Umm Lajj,25.0213,37.2685,83.89,61,1,9.31,SA,2021-09-27 17:57:03
1619,Sakakah,29.9697,40.2064,90.97,19,0,9.1,SA,2021-09-27 17:57:46
1620,San Juan,-31.5375,-68.5364,71.38,22,0,11.7,AR,2021-09-27 17:57:46
1621,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1622,Mecca,21.4267,39.8261,89.28,42,47,5.55,SA,2021-09-27 17:57:46
1623,Arraial Do Cabo,-22.9661,-42.0278,80.56,69,40,16.11,BR,2021-09-27 17:54:41
1624,Parkes,-33.1333,148.1833,54.36,70,85,1.99,AU,2021-09-27 17:57:46
1625,Torbay,47.6666,-52.7314,66.97,92,75,12.66,CA,2021-09-27 17:54:13
1626,Chicama,-7.8447,-79.1469,61.34,57,57,10.11,PE,2021-09-27 17:57:47
1627,San Andres,12.5847,-81.7006,87.82,66,75,11.5,CO,2021-09-27 17:57:47
1628,Kendari,-3.945,122.4989,74.3,91,100,2.13,ID,2021-09-27 17:57:47
1629,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1630,Hobart,-42.8794,147.3294,46.26,82,75,3.0,AU,2021-09-27 17:54:01
1631,Mar Del Plata,-38.0023,-57.5575,50.13,67,0,7.0,AR,2021-09-27 17:53:15
1632,Providencia,28.7167,-111.5833,92.86,57,0,3.0,MX,2021-09-27 17:57:39
1633,Opuwo,-18.0607,13.84,74.73,33,32,17.4,NA,2021-09-27 17:57:48
1634,Goderich,43.7501,-81.7165,72.91,68,99,9.22,CA,2021-09-27 17:55:47
1635,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1636,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1637,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
1638,Enid,36.3956,-97.8784,91.02,34,1,7.0,US,2021-09-27 17:54:26
1639,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1640,Adrar,20.5022,-10.0711,101.26,7,0,9.69,MR,2021-09-27 17:52:01
1641,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1642,Cosala,24.4125,-106.6908,86.34,57,4,3.44,MX,2021-09-27 17:57:48
1643,Alice Springs,-23.7,133.8833,78.35,15,76,13.8,AU,2021-09-27 17:56:27
1644,Mar Del Plata,-38.0023,-57.5575,50.13,67,0,7.0,AR,2021-09-27 17:53:15
1645,Syracuse,37.0881,15.2792,81.99,57,100,8.66,IT,2021-09-27 17:53:19
1646,Ancud,-41.8697,-73.8203,54.93,68,48,6.53,CL,2021-09-27 17:54:33
1647,Kattivakkam,13.2167,80.3167,84.29,68,100,10.33,IN,2021-09-27 17:57:49
1648,Lazaro Cardenas,17.9583,-102.2,85.01,69,66,4.03,MX,2021-09-27 17:57:49
1649,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1650,Ponta Do Sol,32.6667,-17.1,75.83,71,24,4.61,PT,2021-09-27 17:54:17
1651,Codrington,-38.2667,141.9667,47.88,74,98,7.72,AU,2021-09-27 17:56:06
1652,Pahrump,36.2083,-115.9839,84.94,28,0,5.01,US,2021-09-27 17:57:49
1653,Lompoc,34.6391,-120.4579,59.14,94,90,5.75,US,2021-09-27 17:56:58
1654,Walvis Bay,-22.9575,14.5053,59.95,77,0,16.11,NA,2021-09-27 17:57:50
1655,Poum,-20.2333,164.0167,71.01,72,76,11.41,NC,2021-09-27 17:55:12
1656,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1657,Boyolangu,-8.1181,111.8935,74.48,83,90,7.47,ID,2021-09-27 17:56:48
1658,Rakai,-0.72,31.4839,64.65,79,81,1.12,UG,2021-09-27 17:57:50
1659,Coquimbo,-29.9533,-71.3436,60.53,77,20,17.27,CL,2021-09-27 17:55:44
1660,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1661,Arraial Do Cabo,-22.9661,-42.0278,80.56,69,40,16.11,BR,2021-09-27 17:54:41
1662,Vila Velha,-20.3297,-40.2925,82.35,68,40,19.57,BR,2021-09-27 17:54:11
1663,Miri,4.4148,114.0089,77.14,100,40,0.0,MY,2021-09-27 17:57:50
1664,Adrar,20.5022,-10.0711,101.26,7,0,9.69,MR,2021-09-27 17:52:01
1665,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1666,Binzhou,37.3667,118.0167,65.25,94,100,2.44,CN,2021-09-27 17:57:51
1667,Barrow,71.2906,-156.7887,28.31,93,100,15.35,US,2021-09-27 17:54:25
1668,Batsfjord,70.6345,29.7185,55.18,76,0,9.22,NO,2021-09-27 17:57:51
1669,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1670,Vanavara,60.34,102.2797,34.34,92,100,10.8,RU,2021-09-27 17:57:51
1671,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1672,Hithadhoo,-0.6,73.0833,82.71,75,100,13.35,MV,2021-09-27 17:54:32
1673,Nassau,40.7507,-73.5829,80.98,51,50,4.0,US,2021-09-27 17:56:47
1674,Goderich,43.7501,-81.7165,72.91,68,99,9.22,CA,2021-09-27 17:55:47
1675,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1676,Baruun-Urt,46.6806,113.2792,54.95,39,67,9.08,MN,2021-09-27 17:57:52
1677,Ulladulla,-35.35,150.4667,47.3,74,60,6.13,AU,2021-09-27 17:53:51
1678,Alyangula,-13.8483,136.4192,73.27,94,98,0.0,AU,2021-09-27 17:57:52
1679,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1680,Meulaboh,4.1363,96.1285,77.29,85,98,9.26,ID,2021-09-27 17:54:46
1681,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1682,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1683,Kupang,-10.1667,123.5833,75.09,86,79,5.99,ID,2021-09-27 17:57:40
1684,Tasiilaq,65.6145,-37.6368,30.78,67,3,5.66,GL,2021-09-27 17:55:08
1685,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1686,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1687,Geraldton,-28.7667,114.6,52.21,93,26,6.91,AU,2021-09-27 17:54:14
1688,Marsh Harbour,26.5412,-77.0636,81.09,69,1,14.76,BS,2021-09-27 17:57:53
1689,Adrar,20.5022,-10.0711,101.26,7,0,9.69,MR,2021-09-27 17:52:01
1690,Yellowknife,62.456,-114.3525,46.42,90,20,1.99,CA,2021-09-27 17:55:46
1691,Bilibino,68.0546,166.4372,12.97,98,100,2.39,RU,2021-09-27 17:57:53
1692,Kaeo,-35.1,173.7833,44.33,91,18,3.94,NZ,2021-09-27 17:56:40
1693,Fare,-16.7,-151.0167,79.05,75,4,18.77,PF,2021-09-27 17:54:36
1694,Novobirilyussy,56.9514,90.6661,32.32,97,89,4.32,RU,2021-09-27 17:57:53
1695,Turukhansk,65.8167,87.9833,34.59,80,73,3.2,RU,2021-09-27 17:57:53
1696,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1697,Canico,32.6333,-16.85,76.28,70,20,11.5,PT,2021-09-27 17:57:54
1698,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1699,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1700,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1701,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1702,Bredasdorp,-34.5322,20.0403,57.27,77,83,5.28,ZA,2021-09-27 17:54:41
1703,Dhidhdhoo,6.8833,73.1,81.81,76,100,18.95,MV,2021-09-27 17:55:15
1704,Egvekinot,66.3167,-179.1667,20.68,89,92,1.61,RU,2021-09-27 17:57:54
1705,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1706,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1707,Pacific Grove,36.6177,-121.9166,70.77,81,40,3.0,US,2021-09-27 17:55:17
1708,Vila Velha,-20.3297,-40.2925,82.35,68,40,19.57,BR,2021-09-27 17:54:11
1709,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1710,Kodiak,57.79,-152.4072,42.44,50,42,2.17,US,2021-09-27 17:55:08
1711,Muzhi,65.3667,64.6667,33.46,78,100,7.11,RU,2021-09-27 17:57:55
1712,Port-Gentil,-0.7193,8.7815,80.56,78,75,12.66,GA,2021-09-27 17:54:00
1713,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1714,Panzhihua,26.5851,101.7128,69.37,78,42,1.7,CN,2021-09-27 17:57:55
1715,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1716,Tigre,-34.426,-58.5796,60.75,82,90,9.22,AR,2021-09-27 17:57:55
1717,Hobyo,5.3505,48.5268,78.4,82,85,26.73,SO,2021-09-27 17:57:42
1718,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1719,Mount Isa,-20.7333,139.5,56.97,30,3,0.0,AU,2021-09-27 17:54:18
1720,Nantucket,41.2835,-70.0995,73.02,74,20,20.69,US,2021-09-27 17:57:56
1721,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1722,Pinotepa Nacional,16.3167,-98.0167,86.94,58,72,5.64,MX,2021-09-27 17:57:56
1723,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1724,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
1725,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1726,Caravelas,-17.7125,-39.2481,78.44,69,96,10.0,BR,2021-09-27 17:55:08
1727,Goya,-29.14,-59.2626,96.12,19,0,3.02,AR,2021-09-27 17:57:56
1728,Khatanga,71.9667,102.5,26.92,82,24,8.23,RU,2021-09-27 17:55:41
1729,Tual,-5.6667,132.75,80.6,83,98,16.53,ID,2021-09-27 17:54:37
1730,Boyolangu,-8.1181,111.8935,74.48,83,90,7.47,ID,2021-09-27 17:56:48
1731,Lagoa,39.05,-27.9833,68.31,75,86,17.13,PT,2021-09-27 17:55:23
1732,Ust-Koksa,50.2696,85.6108,35.78,51,100,4.29,RU,2021-09-27 17:57:57
1733,San Patricio,28.017,-97.5169,92.01,47,78,7.11,US,2021-09-27 17:55:12
1734,Coihaique,-45.5752,-72.0662,52.41,53,75,6.91,CL,2021-09-27 17:56:04
1735,College,64.8569,-147.8028,31.98,82,90,1.14,US,2021-09-27 17:56:36
1736,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1737,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1738,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1739,Sitka,57.0531,-135.33,48.16,92,100,3.58,US,2021-09-27 17:55:37
1740,Ngawen,-7.0032,111.3129,75.9,77,77,5.48,ID,2021-09-27 17:57:57
1741,San Cristobal,7.7669,-72.225,87.98,44,53,7.83,VE,2021-09-27 17:55:11
1742,Bulungu,-4.55,18.6,73.71,86,90,2.77,CD,2021-09-27 17:57:57
1743,Torit,4.4133,32.5678,75.43,74,85,1.77,SS,2021-09-27 17:57:58
1744,Benjamin Constant,-4.3831,-70.0311,86.13,61,75,6.91,BR,2021-09-27 17:56:28
1745,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1746,Saskylakh,71.9167,114.0833,26.24,89,43,11.63,RU,2021-09-27 17:57:37
1747,Laguna,38.421,-121.4238,79.21,67,1,4.0,US,2021-09-27 17:55:09
1748,Dicabisagan,17.0818,122.4157,78.73,89,73,5.14,PH,2021-09-27 17:57:58
1749,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1750,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
1751,Sao Filipe,14.8961,-24.4956,81.07,75,36,11.07,CV,2021-09-27 17:53:54
1752,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1753,Severo-Kurilsk,50.6789,156.125,47.57,91,22,8.97,RU,2021-09-27 17:54:02
1754,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1755,Abonnema,4.7084,6.7931,77.65,85,95,9.75,NG,2021-09-27 17:57:59
1756,Bredasdorp,-34.5322,20.0403,57.27,77,83,5.28,ZA,2021-09-27 17:54:41
1757,Manggar,-2.8833,108.2667,80.74,77,69,2.59,ID,2021-09-27 17:57:59
1758,Dikson,73.5069,80.5464,35.67,86,79,20.96,RU,2021-09-27 17:55:00
1759,Abhar,36.1468,49.218,61.52,47,0,3.85,IR,2021-09-27 17:57:59
1760,Tuatapere,-46.1333,167.6833,40.82,83,61,5.73,NZ,2021-09-27 17:56:16
1761,Asyut,27.181,31.1837,84.38,29,4,8.08,EG,2021-09-27 17:58:00
1762,Gazojak,41.1875,61.4036,64.65,37,0,4.63,TM,2021-09-27 17:58:00
1763,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1764,Jieshi,22.8134,115.8257,79.48,79,0,8.28,CN,2021-09-27 17:58:00
1765,Shimoda,34.6667,138.95,64.11,83,20,16.11,JP,2021-09-27 17:55:47
